,timestamp,srlevel_std_multiplier,first_std_srl,open,high,low,close,volume,index_price
52,2022-01-03 20:45:00,1.05,0.025,45781.6,45956.2,45681.0,45783.4,1308.97,45800.549999999996
53,2022-01-03 21:00:00,1.05,0.025,45781.6,45956.2,45681.0,45914.1,1892.42,45833.225
54,2022-01-03 21:00:00,1.05,0.025,46373.4,46414.9,45681.0,45914.1,6810.22,46095.85
55,2022-01-03 22:00:00,1.05,0.025,46373.4,46414.9,45681.0,45988.5,8601.48,46114.45
56,2022-01-03 23:40:00,1.05,0.02,46449.7,46578.6,46449.7,46526.9,262.08,46501.225
57,2022-01-04 02:20:00,1.05,0.02,45988.5,46067.2,45950.0,46024.3,297.02,46007.5
58,2022-01-04 04:35:00,1.05,0.02,46340.0,46420.0,46327.6,46398.3,205.95,46371.475000000006
59,2022-01-04 04:45:00,1.05,0.02,46128.0,46200.0,46016.2,46158.0,495.85,46125.55
60,2022-01-04 08:10:00,1.05,0.02,46547.5,46682.8,46528.7,46624.7,846.1700000000001,46595.925
61,2022-01-04 10:15:00,1.05,0.02,46316.4,46354.6,46289.2,46354.6,225.71,46328.700000000004
62,2022-01-04 10:55:00,1.05,0.02,46675.1,46765.3,46628.5,46737.5,551.23,46701.6
63,2022-01-04 13:20:00,1.05,0.02,46471.0,46500.0,46400.0,46491.5,240.60999999999999,46465.625
64,2022-01-04 15:10:00,1.05,0.02,47465.3,47521.0,47358.0,47379.9,526.52,47431.049999999996
65,2022-01-04 15:15:00,1.05,0.025,47317.7,47521.0,47300.0,47386.3,1554.8,47381.25
66,2022-01-04 15:30:00,1.05,0.025,47317.7,47521.0,47238.5,47349.4,2449.43,47356.65
67,2022-01-04 16:00:00,1.05,0.025,46960.0,47521.0,46814.0,46932.8,10930.45,47056.95
68,2022-01-04 16:00:00,1.05,0.025,47317.7,47521.0,46857.8,46932.8,5351.75,47157.325
69,2022-01-04 18:55:00,1.05,0.02,45890.8,45916.4,45510.0,45820.3,2323.71,45784.375
70,2022-01-04 19:00:00,1.05,0.025,45973.7,45986.3,45510.0,45745.5,3540.08,45803.875
71,2022-01-04 19:00:00,1.05,0.025,46565.0,46719.9,45510.0,45745.5,8946.87,46135.1
72,2022-01-04 19:00:00,1.05,0.025,46468.2,46483.7,45510.0,45745.5,7523.58,46051.85
73,2022-01-04 20:00:00,1.05,0.025,46565.0,46719.9,45510.0,46067.1,15506.82,46215.5
74,2022-01-05 00:05:00,1.05,0.02,45843.3,45924.4,45725.5,45754.4,349.78,45811.9
75,2022-01-05 03:20:00,1.05,0.02,46447.3,46567.9,46435.4,46459.3,588.3100000000001,46477.475000000006
76,2022-01-05 03:30:00,1.05,0.025,46447.3,46567.9,46400.0,46410.2,867.0,46456.350000000006
77,2022-01-05 05:40:00,1.05,0.02,46301.2,46306.1,46242.4,46258.3,202.78,46277.0
78,2022-01-05 08:25:00,1.05,0.02,46325.7,46355.5,46261.8,46350.0,206.64000000000001,46323.25
79,2022-01-05 10:15:00,1.05,0.025,46851.0,47088.9,46851.0,46951.7,1433.97,46935.649999999994
80,2022-01-05 10:15:00,1.05,0.02,46994.9,47088.9,46929.1,46951.7,470.74,46991.149999999994
81,2022-01-05 10:30:00,1.05,0.025,46851.0,47088.9,46762.2,46798.2,2602.74,46875.075
82,2022-01-05 11:00:00,1.05,0.025,46851.0,47088.9,46699.7,46816.9,3770.43,46864.12499999999
83,2022-01-05 12:45:00,1.05,0.02,46058.6,46073.7,45895.7,46062.8,1182.41,46022.7
84,2022-01-05 12:45:00,1.05,0.025,46167.8,46180.3,45895.7,46062.8,1913.56,46076.649999999994
85,2022-01-05 15:00:00,1.05,0.02,46607.9,46850.0,46539.3,46703.5,1124.64,46675.175
86,2022-01-05 22:35:00,1.05,0.02,42964.9,43247.7,42413.2,42536.1,1817.87,42790.475
87,2022-01-05 22:45:00,1.05,0.025,42964.9,43499.9,42413.2,43415.0,3340.13,43073.25
88,2022-01-05 23:00:00,1.05,0.025,42964.9,43619.9,42413.2,43433.3,4617.25,43107.825
89,2022-01-06 01:20:00,1.05,0.02,43650.2,43781.9,43650.1,43747.8,323.65,43707.5
90,2022-01-06 04:45:00,1.05,0.02,42697.8,42807.6,42580.0,42772.2,938.3299999999999,42714.399999999994
91,2022-01-06 05:30:00,1.05,0.02,43153.9,43240.0,43125.6,43150.1,300.3,43167.4
92,2022-01-06 08:00:00,1.05,0.02,43230.7,43249.0,43183.7,43228.5,255.73000000000002,43222.975
93,2022-01-06 10:00:00,1.05,0.02,42600.1,42690.0,42406.4,42612.0,1457.61,42577.125
94,2022-01-06 10:00:00,1.05,0.025,42800.0,42876.6,42406.4,42612.0,2156.06,42673.75
95,2022-01-06 10:00:00,1.05,0.025,42761.6,42915.6,42406.4,42612.0,4488.0,42673.9
96,2022-01-06 10:00:00,1.05,0.025,43053.6,43080.9,42406.4,42612.0,6248.15,42788.225
97,2022-01-06 12:30:00,1.05,0.02,42744.3,42744.8,42638.8,42662.8,358.28,42697.675
98,2022-01-06 14:40:00,1.05,0.02,43120.5,43233.3,43099.1,43199.9,648.33,43163.2
99,2022-01-06 15:15:00,1.05,0.02,42816.1,42849.9,42658.1,42732.9,516.42,42764.25
100,2022-01-06 20:10:00,1.05,0.02,43498.8,43568.0,43498.7,43506.6,245.88,43518.025
101,2022-01-06 20:15:00,1.05,0.025,43426.0,43568.0,43377.9,43377.9,521.23,43437.45
102,2022-01-06 20:30:00,1.05,0.025,43426.0,43568.0,43150.0,43312.9,1115.44,43364.225
103,2022-01-06 21:00:00,1.05,0.025,43426.0,43568.0,43110.6,43211.7,1963.48,43329.075
104,2022-01-06 22:20:00,1.05,0.02,43031.0,43094.6,43003.9,43056.4,208.48,43046.475
105,2022-01-06 23:45:00,1.05,0.02,43206.9,43242.5,43200.4,43210.4,147.37,43215.049999999996
106,2022-01-07 00:40:00,1.05,0.02,42758.0,42886.4,42732.0,42800.3,262.89,42794.175
107,2022-01-07 04:40:00,1.05,0.02,41170.0,41443.5,40950.9,41399.9,1963.22,41241.075
108,2022-01-07 04:45:00,1.05,0.025,41471.3,41471.3,40950.9,41441.8,4483.400000000001,41333.825
109,2022-01-07 05:00:00,1.05,0.025,41471.3,41766.0,40950.9,41695.3,7388.33,41470.875
110,2022-01-07 05:40:00,1.05,0.02,41936.5,41938.2,41765.4,41788.5,583.02,41857.15
111,2022-01-07 07:15:00,1.05,0.02,41311.3,41344.4,41224.8,41275.4,441.75,41288.975000000006
112,2022-01-07 08:30:00,1.05,0.02,41737.5,42950.0,41692.7,42285.5,5928.2699999999995,42166.425
113,2022-01-07 08:30:00,1.05,0.025,41748.6,42950.0,41658.8,42285.5,6325.53,42160.725000000006
114,2022-01-07 11:00:00,1.05,0.02,42240.1,42288.9,42160.6,42173.0,222.11,42215.65
115,2022-01-07 13:35:00,1.05,0.02,42296.2,42777.0,42296.2,42541.4,2301.76,42477.7
116,2022-01-07 13:45:00,1.05,0.025,42296.2,42777.0,41130.0,41416.4,9387.119999999999,41904.9
117,2022-01-07 13:45:00,1.05,0.02,41699.1,41749.3,41130.0,41416.4,2922.2799999999997,41498.7
118,2022-01-07 15:55:00,1.05,0.02,41172.9,41374.2,40550.0,41241.4,3764.95,41084.625
119,2022-01-07 16:00:00,1.05,0.025,41893.8,41911.5,40550.0,41314.0,11070.289999999999,41417.325
120,2022-01-07 16:00:00,1.05,0.025,41260.1,41470.5,40550.0,41314.0,6047.83,41148.65
121,2022-01-07 16:00:00,1.05,0.025,41491.0,42129.8,40550.0,41314.0,17418.33,41371.2
122,2022-01-07 16:00:00,1.05,0.025,41591.3,41669.7,40550.0,41314.0,8229.64,41281.25
123,2022-01-07 17:00:00,1.05,0.02,41993.8,42369.7,41915.0,42145.6,1181.28,42106.025
124,2022-01-07 19:15:00,1.05,0.02,41532.7,41619.2,41526.3,41549.2,136.44,41556.85
125,2022-01-07 20:55:00,1.05,0.02,41915.3,42059.9,41885.1,41983.9,300.15,41961.05
126,2022-01-07 23:25:00,1.05,0.02,41424.7,41445.9,41340.1,41432.5,289.89,41410.8
127,2022-01-07 23:30:00,1.05,0.025,41481.6,41545.4,41340.1,41500.0,525.88,41466.775
128,2022-01-08 01:15:00,1.05,0.025,41998.3,42248.0,41939.3,42188.4,1064.5,42093.5
129,2022-01-08 01:15:00,1.05,0.02,42190.0,42248.0,42143.5,42188.4,216.13,42192.475
130,2022-01-08 03:30:00,1.05,0.02,41707.8,41770.0,41644.8,41761.7,229.06,41721.075
131,2022-01-08 04:45:00,1.05,0.02,41878.3,41995.0,41872.2,41941.2,330.63,41921.675
132,2022-01-08 06:50:00,1.05,0.02,41826.4,41826.4,41718.1,41764.9,166.44,41783.95
133,2022-01-08 08:15:00,1.05,0.02,42022.4,42175.4,42012.3,42118.4,463.66999999999996,42082.125
134,2022-01-08 10:05:00,1.05,0.02,42149.9,42194.8,42052.3,42069.6,224.98,42116.65
135,2022-01-08 10:15:00,1.05,0.025,42149.9,42194.8,42052.3,42107.4,360.46,42126.100000000006
136,2022-01-08 11:35:00,1.05,0.02,41844.7,41877.8,41764.4,41800.6,123.2,41821.875
137,2022-01-08 13:20:00,1.05,0.02,41856.2,41865.8,41619.4,41776.7,667.12,41779.524999999994
138,2022-01-08 19:05:00,1.05,0.02,40689.1,40872.5,40518.0,40722.0,1336.66,40700.4
139,2022-01-08 19:15:00,1.05,0.025,40689.1,41124.1,40518.0,41024.3,2578.07,40838.875
140,2022-01-08 19:30:00,1.05,0.025,40689.1,41124.1,40518.0,40818.2,3772.05,40787.35
141,2022-01-08 20:00:00,1.05,0.025,41622.1,41742.0,40518.0,40843.4,25972.38,41181.375
142,2022-01-08 20:00:00,1.05,0.025,40855.9,41333.0,40518.0,40843.4,14364.02,40887.575
143,2022-01-08 20:00:00,1.05,0.025,40689.1,41124.1,40518.0,40843.4,5614.0,40793.65
144,2022-01-08 22:30:00,1.05,0.02,42127.3,42319.7,42072.9,42304.3,348.08000000000004,42206.05
145,2022-01-08 22:30:00,1.05,0.025,41980.3,42319.7,41931.1,42304.3,960.62,42133.850000000006
146,2022-01-08 22:30:00,1.05,0.025,41780.4,42319.7,41750.0,42304.3,1698.0,42038.600000000006
147,2022-01-08 23:00:00,1.05,0.025,41780.4,42319.7,41750.0,41920.9,2651.05,41942.75
148,2022-01-09 00:15:00,1.05,0.02,41424.2,41658.2,41389.6,41599.9,593.73,41517.975
149,2022-01-09 02:55:00,1.05,0.02,42134.5,42169.3,42050.0,42099.3,320.59,42113.275
150,2022-01-09 04:00:00,1.05,0.02,41824.7,41847.0,41792.1,41836.0,166.31,41824.95
151,2022-01-09 06:05:00,1.05,0.02,41763.5,41787.1,41680.1,41694.6,189.3,41731.325000000004
152,2022-01-09 08:15:00,1.05,0.02,41888.6,41945.0,41828.2,41837.1,199.98999999999998,41874.725
153,2022-01-09 10:15:00,1.05,0.02,41514.6,41518.1,41415.0,41481.8,358.36,41482.375
154,2022-01-09 10:15:00,1.05,0.025,41517.4,41593.5,41415.0,41481.8,675.74,41501.925
155,2022-01-09 11:15:00,1.05,0.02,41793.5,42000.0,41793.5,41893.9,991.7299999999999,41870.225
156,2022-01-09 11:15:00,1.05,0.025,41658.3,42000.0,41658.2,41893.9,1429.1399999999999,41802.6
157,2022-01-09 15:20:00,1.05,0.02,41456.4,41460.8,41188.0,41340.6,1212.17,41361.450000000004
158,2022-01-09 15:30:00,1.05,0.025,41550.0,41609.4,41188.0,41500.0,2821.09,41461.85
159,2022-01-09 15:30:00,1.05,0.025,41456.4,41544.9,41188.0,41500.0,2352.61,41422.325
160,2022-01-09 16:00:00,1.05,0.025,41550.0,41692.7,41188.0,41626.1,4456.16,41514.2
161,2022-01-09 20:05:00,1.05,0.02,42681.9,42770.0,42567.7,42605.6,398.1,42656.299999999996
162,2022-01-09 20:15:00,1.05,0.025,42681.9,42770.0,42543.0,42581.6,721.47,42644.125
163,2022-01-09 20:30:00,1.05,0.025,42681.9,42770.0,42470.1,42478.8,1277.99,42600.2
164,2022-01-09 21:00:00,1.05,0.025,42681.9,42770.0,42365.0,42431.2,1803.85,42562.024999999994
165,2022-01-09 22:00:00,1.05,0.025,42681.9,42770.0,42274.3,42300.2,2666.42,42506.6
166,2022-01-10 00:00:00,1.05,0.025,42681.9,42770.0,41762.7,41849.9,6659.17,42266.125
167,2022-01-10 01:05:00,1.05,0.02,41655.8,41704.3,41600.0,41691.9,208.71,41663.0
168,2022-01-10 01:15:00,1.05,0.025,41655.8,41795.9,41600.0,41738.8,680.76,41697.625
169,2022-01-10 05:00:00,1.05,0.025,42087.8,42237.5,42087.6,42178.0,477.72,42147.725
170,2022-01-10 05:00:00,1.05,0.02,42168.6,42237.5,42162.5,42178.0,221.75,42186.65
171,2022-01-10 06:15:00,1.05,0.02,41905.0,41930.1,41828.4,41889.2,225.73,41888.175
172,2022-01-10 08:50:00,1.05,0.02,41769.6,41814.2,41721.9,41811.3,223.49,41779.25
173,2022-01-10 10:25:00,1.05,0.02,41950.0,41995.1,41878.6,41878.6,197.4,41925.575000000004
174,2022-01-10 14:40:00,1.05,0.02,39724.8,39836.8,39621.4,39836.8,1556.48,39754.95
175,2022-01-10 14:45:00,1.05,0.025,39883.2,40979.9,39621.4,40670.3,8114.5,40288.7
176,2022-01-10 15:00:00,1.05,0.025,40778.3,41298.1,39621.4,40795.0,29194.35,40623.2
177,2022-01-10 15:00:00,1.05,0.025,39883.2,41298.1,39621.4,40795.0,15164.7,40399.424999999996
178,2022-01-10 16:00:00,1.05,0.025,40778.3,41298.1,39621.4,40971.5,38520.07,40667.325
179,2022-01-10 16:00:00,1.05,0.025,41568.5,41617.4,39621.4,40971.5,51037.72,40944.7
180,2022-01-10 17:05:00,1.05,0.02,41907.8,42123.0,41688.3,41746.5,1938.15,41866.4
181,2022-01-10 17:15:00,1.05,0.025,41907.8,42123.0,41661.0,41669.8,2592.94,41840.4
182,2022-01-10 17:40:00,1.05,0.02,40768.2,40794.1,40550.0,40650.0,1380.6100000000001,40690.575
183,2022-01-10 18:00:00,1.05,0.025,41568.5,42123.0,39621.4,41192.1,78709.52,41126.25
184,2022-01-10 20:10:00,1.05,0.02,41309.0,41315.8,41162.2,41315.8,300.76,41275.7
185,2022-01-10 21:10:00,1.05,0.02,41867.4,41999.0,41824.1,41824.1,480.7,41878.65
186,2022-01-10 23:05:00,1.05,0.02,41600.0,41656.0,41511.4,41622.7,249.89,41597.524999999994
187,2022-01-10 23:45:00,1.05,0.02,41840.0,41885.9,41814.8,41860.9,120.31,41850.4
188,2022-01-11 00:00:00,1.05,0.025,41849.9,42237.5,39621.4,41824.7,117642.84,41383.375
189,2022-01-11 00:00:00,1.05,0.025,41568.5,42123.0,39621.4,41824.7,93632.43,41284.399999999994
190,2022-01-11 01:05:00,1.05,0.02,41593.9,41658.7,41540.8,41653.4,249.02,41611.700000000004
191,2022-01-11 02:55:00,1.05,0.02,42334.2,42389.0,42221.9,42239.6,532.36,42296.175
192,2022-01-11 03:00:00,1.05,0.025,42178.3,42389.0,42150.4,42169.0,1844.62,42221.675
193,2022-01-11 04:55:00,1.05,0.02,42155.9,42356.0,42147.5,42312.6,471.96999999999997,42243.0
194,2022-01-11 07:00:00,1.05,0.02,41999.0,42110.8,41980.0,42110.8,160.48,42050.15
195,2022-01-11 08:25:00,1.05,0.02,42274.9,42700.0,42264.1,42466.2,1448.73,42426.3
196,2022-01-11 08:30:00,1.05,0.025,42304.2,42700.0,42215.7,42222.1,2400.79,42360.5
197,2022-01-11 11:00:00,1.05,0.02,41689.3,41705.8,41588.0,41633.3,514.12,41654.100000000006
198,2022-01-11 12:25:00,1.05,0.02,41881.7,41960.0,41881.7,41906.6,264.37,41907.5
199,2022-01-11 14:40:00,1.05,0.02,41285.5,41529.9,41266.2,41494.6,917.31,41394.049999999996
200,2022-01-11 14:45:00,1.05,0.025,41377.9,41529.9,41266.2,41435.9,2461.21,41402.475
201,2022-01-11 15:00:00,1.05,0.025,41705.2,41820.0,41266.2,41629.2,7087.2,41605.149999999994
202,2022-01-11 15:00:00,1.05,0.025,41377.9,41718.1,41266.2,41629.2,4197.42,41497.85
203,2022-01-11 17:15:00,1.05,0.02,42931.1,43100.0,42919.5,42973.0,1123.8300000000002,42980.9
204,2022-01-11 17:15:00,1.05,0.025,42695.8,43100.0,42695.8,42973.0,2338.4300000000003,42866.15
205,2022-01-11 17:30:00,1.05,0.025,42695.8,43100.0,42307.0,42378.7,6368.71,42620.375
206,2022-01-11 18:00:00,1.05,0.025,42695.8,43100.0,42307.0,42540.4,8098.68,42660.8
207,2022-01-11 20:10:00,1.05,0.02,42972.2,43089.8,42853.4,42876.5,371.15,42947.975
208,2022-01-11 22:30:00,1.05,0.02,42633.8,42650.3,42601.1,42648.5,50.050000000000004,42633.425
209,2022-01-12 00:20:00,1.05,0.02,42926.4,42960.0,42808.3,42819.3,247.89999999999998,42878.5
210,2022-01-12 02:50:00,1.05,0.02,42559.4,42559.5,42458.8,42486.7,478.84,42516.1
211,2022-01-12 03:00:00,1.05,0.025,42559.4,42571.2,42458.8,42571.2,748.16,42540.15
212,2022-01-12 06:35:00,1.05,0.02,42707.9,42871.5,42705.1,42803.8,586.22,42772.075
213,2022-01-12 07:20:00,1.05,0.02,42525.7,42566.8,42467.4,42496.0,415.2,42513.975
214,2022-01-12 11:40:00,1.05,0.02,42758.9,43152.0,42676.7,43135.7,1167.5,42930.825
215,2022-01-12 11:45:00,1.05,0.02,43125.4,43450.0,43060.0,43111.7,4290.12,43186.774999999994
216,2022-01-12 13:55:00,1.05,0.02,43885.2,44077.4,43800.3,44026.1,788.8,43947.25000000001
217,2022-01-12 14:00:00,1.05,0.025,43929.7,44077.4,43795.1,43894.6,2149.23,43924.200000000004
218,2022-01-12 16:20:00,1.05,0.02,43475.1,43497.8,43322.8,43453.8,606.91,43437.375
219,2022-01-12 18:05:00,1.05,0.02,43835.1,43884.9,43775.8,43808.1,152.62,43825.975
220,2022-01-12 19:15:00,1.05,0.02,43550.0,43614.7,43531.0,43610.9,94.74000000000001,43576.65
221,2022-01-12 21:25:00,1.05,0.02,43979.2,44350.0,43950.1,44266.5,1318.4,44136.45
222,2022-01-12 21:30:00,1.05,0.025,43819.7,44350.0,43802.0,44092.3,2276.4900000000002,44016.0
223,2022-01-12 21:30:00,1.05,0.025,43927.5,44350.0,43920.4,44092.3,2060.03,44072.55
224,2022-01-12 22:00:00,1.05,0.025,43819.7,44350.0,43741.1,43767.6,3519.77,43919.6
225,2022-01-13 00:10:00,1.05,0.02,43982.0,44053.6,43928.9,43928.9,306.07,43973.35
226,2022-01-13 03:35:00,1.05,0.02,43448.0,43539.7,43429.7,43520.1,174.11,43484.375
227,2022-01-13 03:45:00,1.05,0.025,43448.0,43549.4,43429.7,43549.4,337.31,43494.125
228,2022-01-13 04:00:00,1.05,0.025,43448.0,43573.0,43429.7,43512.5,556.7,43490.8
229,2022-01-13 05:35:00,1.05,0.02,43715.0,43790.3,43662.1,43664.1,270.67,43707.875
230,2022-01-13 07:45:00,1.05,0.02,43654.7,43654.7,43571.9,43613.2,331.75,43623.625
231,2022-01-13 10:10:00,1.05,0.02,43924.6,44020.0,43924.6,43934.2,325.62,43950.850000000006
232,2022-01-13 11:30:00,1.05,0.02,43623.4,43649.2,43479.8,43635.1,705.04,43596.875
233,2022-01-13 14:40:00,1.05,0.02,44273.3,44399.0,44224.5,44303.9,1105.97,44300.174999999996
234,2022-01-13 14:45:00,1.05,0.025,44178.9,44399.0,44084.4,44151.4,3333.16,44203.424999999996
235,2022-01-13 15:00:00,1.05,0.025,43929.0,44399.0,43841.8,44137.1,8580.72,44076.725
236,2022-01-13 15:00:00,1.05,0.025,44178.9,44399.0,43942.8,44137.1,5117.22,44164.450000000004
237,2022-01-13 16:00:00,1.05,0.025,43929.0,44399.0,42888.0,43201.6,21999.03,43604.4
238,2022-01-13 16:00:00,1.05,0.025,43617.2,44399.0,42888.0,43201.6,27138.87,43526.45
239,2022-01-13 17:25:00,1.05,0.02,42745.1,42807.9,42565.3,42799.9,1241.18,42729.55
240,2022-01-13 18:00:00,1.05,0.025,43617.2,44399.0,42565.3,42816.5,38957.63,43349.5
241,2022-01-13 20:15:00,1.05,0.025,42706.4,42706.4,42330.0,42432.8,2139.81,42543.9
242,2022-01-13 20:15:00,1.05,0.02,42401.4,42447.3,42330.0,42432.8,382.96,42402.875
243,2022-01-13 20:30:00,1.05,0.025,42706.4,42706.4,42330.0,42598.5,2823.7000000000003,42585.325
244,2022-01-13 22:10:00,1.05,0.02,42822.1,42888.0,42822.0,42850.2,70.93,42845.575
245,2022-01-14 00:00:00,1.05,0.025,43617.2,44399.0,42330.0,42565.6,53108.06,43227.95
246,2022-01-14 00:00:00,1.05,0.025,43898.9,44399.0,42330.0,42565.6,75949.02,43298.375
247,2022-01-14 00:05:00,1.05,0.02,42565.1,42604.0,42363.0,42423.2,403.18,42488.825
248,2022-01-14 01:00:00,1.05,0.02,42734.7,42774.2,42732.6,42749.8,117.56,42747.825
249,2022-01-14 02:20:00,1.05,0.02,42477.8,42492.0,42427.2,42476.3,313.09,42468.325
250,2022-01-14 06:20:00,1.05,0.02,42833.7,42964.5,42833.6,42909.6,321.13,42885.35
251,2022-01-14 06:30:00,1.05,0.025,42833.7,42964.5,42829.5,42890.0,793.55,42879.425
252,2022-01-14 08:15:00,1.05,0.02,42484.4,42520.9,42368.4,42466.6,613.74,42460.075000000004
253,2022-01-14 09:55:00,1.05,0.02,42642.9,42693.0,42585.7,42593.8,252.39,42628.85
254,2022-01-14 12:15:00,1.05,0.02,41883.5,41980.0,41750.0,41948.0,753.64,41890.375
255,2022-01-14 12:15:00,1.05,0.025,42013.1,42090.5,41750.0,41948.0,1385.94,41950.4
256,2022-01-14 12:30:00,1.05,0.025,42013.1,42164.3,41750.0,42023.7,2680.56,41987.774999999994
257,2022-01-14 13:00:00,1.05,0.025,42013.1,42245.0,41750.0,42057.4,4138.24,42016.375
258,2022-01-14 14:00:00,1.05,0.025,42013.1,42316.5,41750.0,42165.8,7240.25,42061.350000000006
